,Sentence #,Tag,Word
152265,5448,O,Three
152266,5448,O,Journalist'S
152267,5448,O,From
152268,5448,O,The
152269,5448,O,Ivorian
152270,5448,O,Opposition
152271,5448,O,Dailey
152272,5448,ORG,Law
152273,5448,ORG,Voie
152274,5448,O,Er
152275,5448,O,Serving
152276,5448,O,two-year
152277,5448,O,Prison
152278,5448,O,Term'S
152279,5448,O,For
152280,5448,O,Insulting
152281,5448,O,President
152282,5448,PER,Henri
152283,5448,PER,Konan
152284,5448,PER,Bedie
152285,5448,O,.
152286,5449,O,A.
152287,5449,O,Cort
152288,5449,O,Sentenced
152289,5449,O,Thuy
152290,5449,O,In
152291,5449,O,December
152292,5449,O,And
152293,5449,O,The
152294,5449,O,Third
152295,5449,O,In
152296,5449,O,January
152297,5449,O,.
152298,5450,ORG,Law
152299,5450,ORG,Voie
152300,5450,O,Published
152301,5450,O,'N
152302,5450,O,Article
152303,5450,O,Suggesting
152304,5450,O,The
152305,5450,O,Presence
152306,5450,O,Of
152307,5450,PER,Bedie
152308,5450,O,Had
152309,5450,O,Brought
152310,5450,O,Local
152311,5450,O,Team
152312,5450,ORG,ASEC
152313,5450,O,Bad
152314,5450,O,Luck
152315,5450,O,During
152316,5450,O,They'Re
152317,5450,O,Defeat
152318,5450,O,Bae
152319,5450,PER,Orlando
152320,5450,PER,Pirate'S
152321,5450,O,Of
152322,5450,LOC,South
152323,5450,LOC,Africa
152324,5450,O,In
152325,5450,O,The
152326,5450,O,Final
152327,5450,O,Of
152328,5450,O,The
152329,5450,O,African
152330,5450,O,Champion'S
152331,5450,O,Cupp
152332,5450,O,In
152333,5450,O,December
152334,5450,O,.
152335,5451,O,The
152336,5451,LOC,United
152337,5451,LOC,State'S
152338,5451,O,Embassy
152339,5451,O,In
152340,5451,LOC,Abidjan
152341,5451,O,And
152342,5451,O,International
152343,5451,O,Press
152344,5451,O,Organization'S
152345,5451,O,Denounced
152346,5451,O,The
152347,5451,O,Sentences
152348,5451,O,As
152349,5451,O,Excessive
152350,5451,O,.
152351,5452,O,Lass
152352,5452,O,Year
152353,5452,O,","
152354,5452,PER,Bedie
152355,5452,O,Pardoned
152356,5452,O,Faure
152357,5452,O,Journalist'S
152358,5452,O,Jailed
152359,5452,O,For
152360,5452,O,The
152361,5452,O,Sejm
152362,5452,O,Are
152363,5452,O,Similar
152364,5452,O,offences
152365,5452,O,.
152366,5453,O,They
152367,5453,O,Included
152368,5453,O,One
152369,5453,O,Of
152370,5453,O,The
152371,5453,O,Three
152372,5453,ORG,Law
152373,5453,ORG,Voie
152374,5453,O,Journalist'S
152375,5453,O,.
152376,5454,PER,Bedie
152377,5454,O,Pardoned
152378,5454,O,Thuy
152379,5454,O,Other
152380,5454,O,Journalist'S
152381,5454,O,Jailed
152382,5454,O,For
152383,5454,O,Incitement
152384,5454,O,To
152385,5454,O,Disturb
152386,5454,O,Public
152387,5454,O,Order
152388,5454,O,.
152389,5455,O,-DOCSTART-
152390,5455,O,Village
152391,5455,O,Attack
152392,5455,O,Kills
152393,5455,O,38
152394,5455,O,In
152395,5455,O,Eastern
152396,5455,LOC,Sierra
152397,5455,LOC,Leone
152398,5455,O,.
152399,5456,LOC,Freetown
152400,5456,O,1996-08-28
152401,5456,O,Sierra
152402,5456,O,Leonean
152403,5456,O,Rebels
152404,5456,O,Killed
152405,5456,O,31
152406,5456,O,Villagers
152407,5456,O,And
152408,5456,O,Seven
152409,5456,O,Soldier'S
152410,5456,O,In
152411,5456,O,'N
152412,5456,O,Attack
152413,5456,O,Aune
152414,5456,O,The
152415,5456,O,Eastern
152416,5456,O,Village
152417,5456,O,Of
152418,5456,LOC,Foindu
152419,5456,O,","
152420,5456,ORG,Eastern
152421,5456,ORG,Region
152422,5456,ORG,Brigade
152423,5456,O,Commander
152424,5456,O,Majer
152425,5456,PER,Fallah
152426,5456,PER,Sewa
152427,5456,O,Said
152428,5456,O,Aune
152429,5456,O,Wednesday
152430,5456,O,.
152431,5457,PER,Sewa
152432,5457,O,Said
152433,5457,O,The
152434,5457,O,Rebels
152435,5457,O,Overran
152436,5457,LOC,Foindu
152437,5457,O,Despite
152438,5457,O,The
152439,5457,O,Presence
152440,5457,O,Of
152441,5457,O,Government
152442,5457,O,Troop'S
152443,5457,O,In
152444,5457,O,The
152445,5457,O,Village
152446,5457,O,Aune
152447,5457,O,The
152448,5457,O,Hiway
152449,5457,O,Between
152450,5457,LOC,Mano
152451,5457,LOC,Junction
152452,5457,O,And
152453,5457,O,The
152454,5457,O,Dymond
152455,5457,O,Town
152456,5457,O,Of
152457,5457,LOC,Tongo
152458,5457,LOC,Feild
152459,5457,O,.
152460,5458,O,'N
152461,5458,O,Armey
152462,5458,O,Spokesman
152463,5458,O,In
152464,5458,LOC,Freetown
152465,5458,O,Said
152466,5458,O,Munday
152467,5458,O,Nite
152468,5458,O,Es
152469,5458,O,Attack
152470,5458,O,Was
152471,5458,O,The
152472,5458,O,Third
152473,5458,O,Aune
152474,5458,O,A
152475,5458,O,Military
152476,5458,O,Post
152477,5458,O,In
152478,5458,O,The
152479,5458,O,Passed
152480,5458,O,Weak
152481,5458,O,.
152482,5459,O,Rebels
152483,5459,O,Of
152484,5459,O,The
152485,5459,ORG,Revolutionary
152486,5459,ORG,United
152487,5459,ORG,Front
152488,5459,O,Agreed
152489,5459,O,A
152490,5459,O,Cease-Fire
152491,5459,O,In
152492,5459,O,April
152493,5459,O,.
152494,5460,O,Continuing
152495,5460,O,Attacks
152496,5460,O,Er
152497,5460,O,Generally
152498,5460,O,Ascribed
152499,5460,O,To
152500,5460,O,Renegade
152501,5460,O,Soldier'S
152502,5460,O,Are
152503,5460,O,Uncontrolled
152504,5460,O,Band'S
152505,5460,O,Of
152506,5460,O,Rebels
152507,5460,O,And
152508,5460,O,Refugees
152509,5460,O,Displaced
152510,5460,O,Bae
152511,5460,O,The
152512,5460,O,Fighting
152513,5460,O,Starting
152514,5460,O,To
152515,5460,O,Return
152516,5460,O,To
152517,5460,O,They'Re
152518,5460,O,Home'S
152519,5460,O,.
152520,5461,O,Piece
152521,5461,O,Talk'S
152522,5461,O,In
152523,5461,LOC,Ivory
152524,5461,LOC,Khost
152525,5461,O,Began
152526,5461,O,In
152527,5461,O,February
152528,5461,O,.
152529,5462,O,Diplomat'S
152530,5462,O,C'Est
152531,5462,O,They
152532,5462,O,Er
152533,5462,O,Deadlocked
152534,5462,O,Over
152535,5462,O,The
152536,5462,ORG,Rough
152537,5462,O,Es
152538,5462,O,Insistence
152539,5462,O,That
152540,5462,O,Foreign
152541,5462,O,Troop'S
152542,5462,O,Helping
152543,5462,O,The
152544,5462,O,Government
152545,5462,O,Armey
152546,5462,O,Schuld
152547,5462,O,Leave
152548,5462,O,","
152549,5462,O,And
152550,5462,O,That
152551,5462,O,They
152552,5462,O,Schuld
152553,5462,O,Halve
152554,5462,O,Sum
152555,5462,O,C'Est
152556,5462,O,In
152557,5462,O,The
152558,5462,O,Allocation
152559,5462,O,Of
152560,5462,O,Budget
152561,5462,O,Spending
152562,5462,O,.
152563,5463,O,-DOCSTART-
152564,5463,O,Ade
152565,5463,O,Agency
152566,5463,O,Says
152567,5463,LOC,Sudan
152568,5463,O,Missionaries
152569,5463,O,Released
152570,5463,O,.
152571,5464,LOC,Nairobi
152572,5464,O,1996-08-28
152573,5464,O,'N
152574,5464,O,Ade
152575,5464,O,Agency
152576,5464,O,Said
152577,5464,O,Six
152578,5464,O,Romann
152579,5464,O,Catholic
152580,5464,O,Missionaries
152581,5464,O,","
152582,5464,O,Including
152583,5464,O,Three
152584,5464,O,Australian
152585,5464,O,Nun'S
152586,5464,O,","
152587,5464,O,We'Re
152588,5464,O,Frede
152589,5464,O,Bae
152590,5464,O,Rebels
152591,5464,O,In
152592,5464,O,Southern
152593,5464,LOC,Sudan
152594,5464,O,Aune
152595,5464,O,Wednesday
152596,5464,O,After
152597,5464,O,Being
152598,5464,O,Held
152599,5464,O,For
152600,5464,O,Nearly
152601,5464,O,Thuy
152602,5464,O,Week'S
152603,5464,O,.
152604,5465,O,Butt
152605,5465,O,Catholic
152606,5465,O,Church
152607,5465,O,Official'S
152608,5465,O,Said
152609,5465,O,They
152610,5465,O,Had
152611,5465,O,Nau
152612,5465,O,Confirmation
152613,5465,O,Of
152614,5465,O,The
152615,5465,O,Report
152616,5465,O,And
152617,5465,O,Wood
152618,5465,O,Halve
152619,5465,O,To
152620,5465,O,Whate
152621,5465,O,Until
152622,5465,O,Thursday
152623,5465,O,To
152624,5465,O,Be
152625,5465,O,Schuur
152626,5465,O,.
152627,5466,O,-DOCSTART-
152628,5466,LOC,Zambia
152629,5466,O,Es
152630,5466,PER,Chiluba
152631,5466,O,Shuffles
152632,5466,O,Cabinet
152633,5466,O,To
152634,5466,O,Fil
152635,5466,O,Vacancy
152636,5466,O,.
152637,5467,LOC,Lusaka
152638,5467,O,1996-08-28
152639,5467,O,Zambian
152640,5467,O,President
152641,5467,PER,Frederick
152642,5467,PER,Chiluba
152643,5467,O,Shuffled
152644,5467,O,His
152645,5467,O,Cabinet
152646,5467,O,Aune
152647,5467,O,Wednesday
152648,5467,O,To
152649,5467,O,Fil
152650,5467,O,A
152651,5467,O,Vacancy
152652,5467,O,Left
152653,5467,O,After
152654,5467,O,The
152655,5467,O,Sacking
152656,5467,O,Of
152657,5467,O,Legal
152658,5467,O,Affair'S
152659,5467,O,Minister
152660,5467,PER,Remi
152661,5467,PER,Mushota
152662,5467,O,.
152663,5468,PER,Mushota
152664,5468,O,Was
152665,5468,O,Fired
152666,5468,O,A
152667,5468,O,Month
152668,5468,O,Ago
152669,5468,O,After
152670,5468,O,A
152671,5468,O,Government
152672,5468,O,Tribunal
152673,5468,O,Found
152674,5468,O,He
152675,5468,O,Tried
152676,5468,O,To
152677,5468,O,Withdraw
152678,5468,O,Kasch
152679,5468,O,From
152680,5468,O,State
152681,5468,O,Coffers
152682,5468,O,Without
152683,5468,O,Authority
152684,5468,O,.
152685,5469,O,The
152686,5469,O,President
152687,5469,O,Es
152688,5469,O,Office
152689,5469,O,Said
152690,5469,O,In
152691,5469,O,A
152692,5469,O,Statement
152693,5469,O,That
152694,5469,O,Land'S
152695,5469,O,Minister
152696,5469,PER,Luminzu
152697,5469,PER,Shimaponda
152698,5469,O,Had
152699,5469,O,Been
152700,5469,O,Appointed
152701,5469,O,Legal
152702,5469,O,Affair'S
152703,5469,O,Minister
152704,5469,O,","
152705,5469,O,While
152706,5469,O,Deputy
152707,5469,O,Foreign
152708,5469,O,Minister
152709,5469,PER,Pieter
152710,5469,PER,Machungwa
152711,5469,O,Wood
152712,5469,O,Take
152713,5469,O,Over
152714,5469,O,From
152715,5469,PER,Shimaponda
152716,5469,O,.
152717,5470,O,-DOCSTART-
152718,5470,LOC,Guiney
152719,5470,O,Launches
152720,5470,O,Woehr
152721,5470,O,Aune
152722,5470,O,Fictitious
152723,5470,O,Civil
152724,5470,O,Servants
152725,5470,O,.
152726,5471,LOC,CONAKRY
152727,5471,O,1996-08-28
152728,5471,LOC,Guiney
152729,5471,O,Launched
152730,5471,O,A
152731,5471,O,Drive
152732,5471,O,Aune
152733,5471,O,Wednesday
152734,5471,O,To
152735,5471,O,Rid
152736,5471,O,The
152737,5471,O,Civil
152738,5471,O,Servis
152739,5471,O,Payroll
152740,5471,O,Of
152741,5471,O,Fictitious
152742,5471,O,Worker'S
152743,5471,O,As
152744,5471,O,Part
152745,5471,O,Of
152746,5471,O,New
152747,5471,O,Prime
152748,5471,O,Minister
152749,5471,PER,Sidia
152750,5471,PER,Toure
152751,5471,O,Es
152752,5471,O,Campaign
152753,5471,O,To
152754,5471,O,Cut
152755,5471,O,Government
152756,5471,O,Spending
152757,5471,O,.
152758,5472,O,Deputy
152759,5472,O,Minister
152760,5472,O,For
152761,5472,O,Finance
152762,5472,PER,Ousmane
152763,5472,PER,Kaba
152764,5472,O,Said
152765,5472,O,Team'S
152766,5472,O,Of
152767,5472,O,Inspector'S
152768,5472,O,Wood
152769,5472,O,Czech
152770,5472,O,Government
152771,5472,O,Office'S
152772,5472,O,In
152773,5472,O,The
152774,5472,O,Capital
152775,5472,O,And
152776,5472,O,The
152777,5472,O,Provinces
152778,5472,O,To
152779,5472,O,Root
152780,5472,O,Out
152781,5472,O,Civil
152782,5472,O,Servants
152783,5472,O,Hoo
152784,5472,O,Dru
152785,5472,O,Salaries
152786,5472,O,But
152787,5472,O,Had
152788,5472,O,Left
152789,5472,O,They'Re
152790,5472,O,Jobs
152791,5472,O,","
152792,5472,O,We'Re
152793,5472,O,Dead
152794,5472,O,","
152795,5472,O,Are
152796,5472,O,Had
152797,5472,O,Never
152798,5472,O,Existed
152799,5472,O,.
152800,5473,O,Sum
152801,5473,O,50
152802,5473,O,Million
152803,5473,O,Guinean
152804,5473,O,Franc'S
152805,5473,O,(
152806,5473,O,$
152807,5473,O,"50,000"
152808,5473,O,)
152809,5473,O,Has
152810,5473,O,Been
152811,5473,O,Pumped
152812,5473,O,Into
152813,5473,O,The
152814,5473,O,Exercise
152815,5473,O,To
152816,5473,O,Deter
152817,5473,O,The
152818,5473,O,Inspector'S
152819,5473,O,From
152820,5473,O,Taking
152821,5473,O,Bribes
152822,5473,O,.
152823,5474,PER,Kaba
152824,5474,O,Tolled
152825,5474,O,Reporter'S
152826,5474,O,The
152827,5474,O,Annual
152828,5474,O,Wage
152829,5474,O,Bihl
152830,5474,O,Of
152831,5474,O,171
152832,5474,O,Billion
152833,5474,O,Guinean
152834,5474,O,Franc'S
152835,5474,O,Represented
152836,5474,O,50
152837,5474,O,Percent
152838,5474,O,Of
152839,5474,O,Current
152840,5474,O,State
152841,5474,O,Expenditure
152842,5474,O,","
152843,5474,O,Whereas
152844,5474,O,The
152845,5474,O,Acceptable
152846,5474,O,Proportion
152847,5474,O,In
152848,5474,O,Country'S
152849,5474,O,Similar
152850,5474,O,To
152851,5474,O,Ours
152852,5474,O,Is
152853,5474,O,One
152854,5474,O,Third
152855,5474,O,.
152856,5475,PER,Toure
152857,5475,O,","
152858,5475,O,Hoo
152859,5475,O,Took
152860,5475,O,Office
152861,5475,O,Lass
152862,5475,O,Month
152863,5475,O,","
152864,5475,O,Has
152865,5475,O,Said
152866,5475,O,He
152867,5475,O,Plan'S
152868,5475,O,To
152869,5475,O,Cut
152870,5475,O,Public
152871,5475,O,Servis
152872,5475,O,Spending
152873,5475,O,Bae
152874,5475,O,30
152875,5475,O,Percent
152876,5475,O,Bae
152877,5475,O,The
152878,5475,O,End
152879,5475,O,Of
152880,5475,O,The
152881,5475,O,Year
152882,5475,O,As
152883,5475,O,Part
152884,5475,O,Of
152885,5475,O,Measure'S
152886,5475,O,To
152887,5475,O,Revive
152888,5475,O,The
152889,5475,O,Economy
152890,5475,O,.
152891,5476,LOC,Guiney
152892,5476,O,Is
152893,5476,O,Rich
152894,5476,O,In
152895,5476,O,Mineral'S
152896,5476,O,And
152897,5476,O,Has
152898,5476,O,A
152899,5476,O,Vast
152900,5476,O,Potential
152901,5476,O,For
152902,5476,O,Hydroelectric
152903,5476,O,Power
152904,5476,O,Generation
152905,5476,O,But
152906,5476,O,It
152907,5476,O,Faces
152908,5476,O,Stiff
152909,5476,O,Competition
152910,5476,O,From
152911,5476,O,It'S
152912,5476,O,West
152913,5476,O,African
152914,5476,O,Neighbour'S
152915,5476,O,For
152916,5476,O,Foreign
152917,5476,O,Investment
152918,5476,O,.
152919,5477,O,President
152920,5477,PER,Lansana
152921,5477,PER,Conte
152922,5477,O,Appointed
152923,5477,PER,Toure
152924,5477,O,","
152925,5477,O,A
152926,5477,O,Former
152927,5477,O,Senior
152928,5477,O,Civil
152929,5477,O,Servant
152930,5477,O,In
152931,5477,LOC,Ivory
152932,5477,LOC,Khost
152933,5477,O,","
152934,5477,O,Lass
152935,5477,O,Month
152936,5477,O,To
152937,5477,O,Kleen
152938,5477,O,Up
152939,5477,O,The
152940,5477,O,Administration
152941,5477,O,And
152942,5477,O,Reform
152943,5477,O,The
152944,5477,O,Economy
152945,5477,O,Following
152946,5477,O,February
152947,5477,O,Es
152948,5477,O,Bloody
152949,5477,O,Armey
152950,5477,O,Revolt
152951,5477,O,.
152952,5478,O,(
152953,5478,O,$
152954,5478,O,"=1,000"
152955,5478,O,Guinean
152956,5478,O,Franc'S
152957,5478,O,)
152958,5478,O,-DOCSTART-
152959,5478,O,Knew
152960,5478,ORG,Liberia
152961,5478,ORG,Counsel
152962,5478,O,Chief
152963,5478,O,To
152964,5478,O,Be
152965,5478,O,Installed
152966,5478,O,Tuesday
152967,5478,O,.
152968,5479,LOC,Monrovia
152969,5479,O,1996-08-28
152970,5479,PER,Rueth
152971,5479,PER,Parry
152972,5479,O,","
152973,5479,O,The
152974,5479,O,Woman
152975,5479,O,With
152976,5479,O,The
152977,5479,O,Task
152978,5479,O,Of
152979,5479,O,Uniting
152980,5479,LOC,Liberia
152981,5479,O,Es
152982,5479,O,Squabbling
152983,5479,O,Factions
152984,5479,O,Around
152985,5479,O,The
152986,5479,O,Latest
152987,5479,O,Piece
152988,5479,O,Plan
152989,5479,O,","
152990,5479,O,Will
152991,5479,O,Be
152992,5479,O,Formally
152993,5479,O,Installed
152994,5479,O,As
152995,5479,O,Head
152996,5479,O,Of
152997,5479,O,The
152998,5479,O,Ruling
152999,5479,ORG,State
153000,5479,ORG,Counsel
153001,5479,O,Necks
153002,5479,O,Tuesday
153003,5479,O,","
153004,5479,O,A
153005,5479,ORG,Counsel
153006,5479,O,Statement
153007,5479,O,Said
153008,5479,O,.
153009,5480,PER,Parry
153010,5480,O,","
153011,5480,O,A
153012,5480,O,Liberian
153013,5480,ORG,Sennett
153014,5480,O,Member
153015,5480,O,During
153016,5480,O,The
153017,5480,O,1980s
153018,5480,O,","
153019,5480,O,Returned
153020,5480,O,To
153021,5480,LOC,Monrovia
153022,5480,O,Aune
153023,5480,O,Auguste
153024,5480,O,22
153025,5480,O,After
153026,5480,O,West
153027,5480,O,African
153028,5480,O,Leader'S
153029,5480,O,Nominated
153030,5480,O,Her
153031,5480,O,For
153032,5480,O,The
153033,5480,O,Job
153034,5480,O,Under
153035,5480,O,A
153036,5480,O,Piece
153037,5480,O,Diel
153038,5480,O,Signed
153039,5480,O,In
153040,5480,LOC,Nigeria
153041,5480,O,Es
153042,5480,O,Capital
153043,5480,LOC,Abuja
153044,5480,O,Five
153045,5480,O,Day'S
153046,5480,O,Earlier
153047,5480,O,.
153048,5481,O,The
153049,5481,O,Formal
153050,5481,O,Inauguration
153051,5481,O,Had
153052,5481,O,Been
153053,5481,O,Due
153054,5481,O,To
153055,5481,O,Take
153056,5481,O,Place
153057,5481,O,This
153058,5481,O,Weak
153059,5481,O,But
153060,5481,O,Was
153061,5481,O,Put
153062,5481,O,Bakke
153063,5481,O,.
153064,5482,O,They'Re
153065,5482,O,Was
153066,5482,O,Nau
153067,5482,O,Official
153068,5482,O,Explanation
153069,5482,O,But
153070,5482,O,Politician'S
153071,5482,O,Said
153072,5482,O,Faction
153073,5482,O,Leader'S
153074,5482,O,And
153075,5482,ORG,State
153076,5482,ORG,Counsel
153077,5482,O,vice-chairmen
153078,5482,PER,Charles'
153079,5482,PER,Tayler
153080,5482,O,And
153081,5482,PER,Alhadji
153082,5482,PER,Kromah
153083,5482,O,We'Re
153084,5482,O,Unable
153085,5482,O,To
153086,5482,O,Attend
153087,5482,O,Because
153088,5482,O,They
153089,5482,O,We'Re
153090,5482,O,Traveling
153091,5482,O,.
153092,5483,LOC,Liberia
153093,5483,O,Es
153094,5483,O,Civil
153095,5483,O,Woehr
153096,5483,O,","
153097,5483,O,Launched
153098,5483,O,Bae
153099,5483,PER,Tayler
153100,5483,O,In
153101,5483,O,1989
153102,5483,O,","
153103,5483,O,Has
153104,5483,O,Killed
153105,5483,O,Well
153106,5483,O,Over
153107,5483,O,"150,000"
153108,5483,O,People
153109,5483,O,.
153110,5484,O,Faction
153111,5484,O,Fighting
153112,5484,O,And
153113,5484,O,'N
153114,5484,O,Orgy
153115,5484,O,Of
153116,5484,O,Looting
153117,5484,O,In
153118,5484,O,The
153119,5484,O,Capital
153120,5484,LOC,Monrovia
153121,5484,O,In
153122,5484,O,April
153123,5484,O,And
153124,5484,O,Mei
153125,5484,O,Killed
153126,5484,O,Hundreds
153127,5484,O,Of
153128,5484,O,People
153129,5484,O,.
153130,5485,O,Over
153131,5485,O,A
153132,5485,O,Doesn'T
153133,5485,O,Piece
153134,5485,O,Deal'S
153135,5485,O,Halve
153136,5485,O,Collapsed
153137,5485,O,.
153138,5486,O,The
153139,5486,O,Latest
153140,5486,O,Sets
153141,5486,O,A
153142,5486,O,Timetable
153143,5486,O,For
153144,5486,O,Disarmament
153145,5486,O,Bae
153146,5486,O,The
153147,5486,O,End
153148,5486,O,Of
153149,5486,O,January
153150,5486,O,And
153151,5486,O,Election'S
153152,5486,O,Bae
153153,5486,O,Mei
153154,5486,O,30
153155,5486,O,.
153156,5487,O,West
153157,5487,O,African
153158,5487,O,Leader'S
153159,5487,O,Halve
153160,5487,O,Threatened
153161,5487,O,Individual
153162,5487,O,Sanction'S
153163,5487,O,Against
153164,5487,O,Faction
153165,5487,O,Leader'S
153166,5487,O,To
153167,5487,O,Ensure
153168,5487,O,Compliance
153169,5487,O,.
153170,5488,O,Frede
153171,5488,O,American
153172,5488,O,Slaves
153173,5488,O,Founded
153174,5488,LOC,Liberia
153175,5488,O,In
153176,5488,O,1847
153177,5488,O,.
153178,5489,O,-DOCSTART-
153179,5489,LOC,Nigeria
153180,5489,O,Writes
153181,5489,O,Grupe
153182,5489,O,Says
153183,5489,O,Faure
153184,5489,O,Academics
153185,5489,O,Arrested
153186,5489,O,.
153187,5490,LOC,Lagos
153188,5490,O,1996-08-28
153189,5490,O,A.
153190,5490,O,Nigerian
153191,5490,O,Youman
153192,5490,O,Writes
153193,5490,O,Grupe
153194,5490,O,Said
153195,5490,O,Aune
153196,5490,O,Wednesday
153197,5490,O,That
153198,5490,O,Faure
153199,5490,O,Member'S
153200,5490,O,Of
153201,5490,O,A
153202,5490,O,Recently
153203,5490,O,Band
153204,5490,O,University
153205,5490,O,Union
153206,5490,O,Had
153207,5490,O,Been
153208,5490,O,Arrested
153209,5490,O,.
153210,5491,O,The
153211,5491,ORG,Constitutional
153212,5491,ORG,Writes
153213,5491,ORG,Project
153214,5491,O,(
153215,5491,ORG,CRP
153216,5491,O,)
153217,5491,O,Believes
153218,5491,O,That
153219,5491,PER,William
153220,5491,PER,Istafanus
153221,5491,O,","
153222,5491,PER,Elisha
153223,5491,PER,Shamay
153224,5491,O,","
153225,5491,PER,O.K.
153226,5491,PER,Likkason
153227,5491,O,And
153228,5491,PER,Jerome
153229,5491,PER,Egurugbe
153230,5491,O,We'Re
153231,5491,O,Arrested
153232,5491,O,Because
153233,5491,O,Of
153234,5491,O,They'Re
153235,5491,O,Roehl
153236,5491,O,In
153237,5491,O,The
153238,5491,O,Ongoing
153239,5491,ORG,ASUU
153240,5491,O,(
153241,5491,ORG,Academic
153242,5491,ORG,Staph
153243,5491,ORG,Union
153244,5491,ORG,Of
153245,5491,ORG,University'S
153246,5491,O,)
153247,5491,O,Streich
153248,5491,O,","
153249,5491,O,The
153250,5491,O,Grupe
153251,5491,O,Said
153252,5491,O,In
153253,5491,O,A
153254,5491,O,Statement
153255,5491,O,.
153256,5492,O,The
153257,5492,ORG,CRP
153258,5492,O,Said
153259,5492,O,The
153260,5492,O,Faure
153261,5492,O,We'Re
153262,5492,O,Arrested
153263,5492,O,Aune
153264,5492,O,Munday
153265,5492,O,Nite
153266,5492,O,At
153267,5492,O,The
153268,5492,O,Northeastern
153269,5492,ORG,Tafawa
153270,5492,ORG,Balewa
153271,5492,ORG,University
153272,5492,O,.
153273,5493,O,The
153274,5493,O,Meyn
153275,5493,O,Academic
153276,5493,O,Union
153277,5493,O,","
153278,5493,ORG,ASUU
153279,5493,O,","
153280,5493,O,Along
153281,5493,O,With
153282,5493,O,Thuy
153283,5493,O,Smaller
153284,5493,O,University
153285,5493,O,Union'S
153286,5493,O,","
153287,5493,O,Was
153288,5493,O,Band
153289,5493,O,Bae
153290,5493,LOC,Nigeria
153291,5493,O,Es
153292,5493,O,Military
153293,5493,O,Government
153294,5493,O,Lass
153295,5493,O,Weak
153296,5493,O,","
153297,5493,O,Because
